date,stream,site_group,gage_agency,gage_number,statistic,value
1999-12-07,feather river,upper feather lfc,interpolated,interpolated,max,6.062217793912232
1999-12-07,feather river,upper feather lfc,interpolated,interpolated,min,6.151973568559051
1999-12-08,feather river,upper feather lfc,interpolated,interpolated,mean,5.843285516812431
1999-12-08,feather river,upper feather lfc,interpolated,interpolated,max,5.383965644099534
1999-12-08,feather river,upper feather lfc,interpolated,interpolated,min,5.752209126060688
1999-12-09,feather river,upper feather lfc,interpolated,interpolated,mean,5.843728259091615
1999-12-09,feather river,upper feather lfc,interpolated,interpolated,max,5.1582437183414305
1999-12-09,feather river,upper feather lfc,interpolated,interpolated,min,5.952709955372135
1999-12-10,feather river,upper feather lfc,interpolated,interpolated,mean,5.736083572400387
1999-12-10,feather river,upper feather lfc,interpolated,interpolated,max,5.385052016637922
1999-12-10,feather river,upper feather lfc,interpolated,interpolated,min,5.55294551287377
1999-12-11,feather river,upper feather lfc,interpolated,interpolated,mean,5.736526314679573
1999-12-11,feather river,upper feather lfc,interpolated,interpolated,max,5.385595202907116
1999-12-11,feather river,upper feather lfc,interpolated,interpolated,min,5.553357918248614
1999-12-12,feather river,upper feather lfc,interpolated,interpolated,mean,5.953143914899583
1999-12-12,feather river,upper feather lfc,interpolated,interpolated,max,5.612403501203609
1999-12-12,feather river,upper feather lfc,interpolated,interpolated,min,5.753858747560061
1999-12-13,feather river,upper feather lfc,interpolated,interpolated,mean,6.061674086149179
1999-12-13,feather river,upper feather lfc,interpolated,interpolated,max,5.612946687472803
1999-12-13,feather river,upper feather lfc,interpolated,interpolated,min,5.954359576871508
1999-12-14,feather river,upper feather lfc,interpolated,interpolated,mean,5.737854541517127
1999-12-14,feather river,upper feather lfc,interpolated,interpolated,max,5.387224761714699
1999-12-14,feather river,upper feather lfc,interpolated,interpolated,min,5.554595134373144
1999-12-15,feather river,upper feather lfc,interpolated,interpolated,mean,5.73829728379631
1999-12-15,feather river,upper feather lfc,interpolated,interpolated,max,5.387767947983893
1999-12-15,feather river,upper feather lfc,interpolated,interpolated,min,5.5550075397479874
1999-12-16,feather river,upper feather lfc,interpolated,interpolated,mean,5.522565168134669
1999-12-16,feather river,upper feather lfc,interpolated,interpolated,max,5.16204602222579
1999-12-16,feather river,upper feather lfc,interpolated,interpolated,min,5.355331521186226
1999-12-17,feather river,upper feather lfc,interpolated,interpolated,mean,5.739182768354679
1999-12-17,feather river,upper feather lfc,interpolated,interpolated,max,5.388854320522282
1999-12-17,feather river,upper feather lfc,interpolated,interpolated,min,5.555832350497674
1999-12-18,feather river,upper feather lfc,interpolated,interpolated,mean,5.955800368574691
1999-12-18,feather river,upper feather lfc,interpolated,interpolated,max,5.615662618818774
1999-12-18,feather river,upper feather lfc,interpolated,interpolated,min,5.75633317980912
1999-12-19,feather river,upper feather lfc,interpolated,interpolated,mean,6.0643305398242875
1999-12-19,feather river,upper feather lfc,interpolated,interpolated,max,5.842470917115266
1999-12-19,feather river,upper feather lfc,interpolated,interpolated,min,5.756745585183964
1999-12-20,feather river,upper feather lfc,interpolated,interpolated,mean,6.280948140044297
1999-12-20,feather river,upper feather lfc,interpolated,interpolated,max,6.0692792154117585
1999-12-20,feather river,upper feather lfc,interpolated,interpolated,min,5.957246414495411
1999-12-21,feather river,upper feather lfc,interpolated,interpolated,mean,6.389478311293895
1999-12-21,feather river,upper feather lfc,interpolated,interpolated,max,6.069822401680953
1999-12-21,feather river,upper feather lfc,interpolated,interpolated,min,6.157747243806858
1999-12-22,feather river,upper feather lfc,interpolated,interpolated,mean,6.3899210535730795
1999-12-22,feather river,upper feather lfc,interpolated,interpolated,max,6.070365587950147
1999-12-22,feather river,upper feather lfc,interpolated,interpolated,min,6.158159649181701
1999-12-23,feather river,upper feather lfc,interpolated,interpolated,mean,6.066101508941026
1999-12-23,feather river,upper feather lfc,interpolated,interpolated,max,5.844643662192043
1999-12-23,feather river,upper feather lfc,interpolated,interpolated,min,5.758395206683337
1999-12-24,feather river,upper feather lfc,interpolated,interpolated,mean,6.066544251220211
1999-12-24,feather river,upper feather lfc,interpolated,interpolated,max,5.845186848461237
1999-12-24,feather river,upper feather lfc,interpolated,interpolated,min,5.758807612058181
1999-12-25,feather river,upper feather lfc,interpolated,interpolated,mean,6.175074422469808
1999-12-25,feather river,upper feather lfc,interpolated,interpolated,max,5.8457300347304315
1999-12-25,feather river,upper feather lfc,interpolated,interpolated,min,5.959308441369628
1999-12-26,feather river,upper feather lfc,interpolated,interpolated,mean,6.06742973577858
1999-12-26,feather river,upper feather lfc,interpolated,interpolated,max,5.846273220999626
1999-12-26,feather river,upper feather lfc,interpolated,interpolated,min,5.759632422807869
1999-12-27,feather river,upper feather lfc,interpolated,interpolated,mean,6.067872478057765
1999-12-27,feather river,upper feather lfc,interpolated,interpolated,max,5.84681640726882
1999-12-27,feather river,upper feather lfc,interpolated,interpolated,min,5.760044828182711
1999-12-28,feather river,upper feather lfc,interpolated,interpolated,mean,6.06831522033695
1999-12-28,feather river,upper feather lfc,interpolated,interpolated,max,5.847359593538014
1999-12-28,feather river,upper feather lfc,interpolated,interpolated,min,5.760457233557554
1999-12-29,feather river,upper feather lfc,interpolated,interpolated,mean,5.960670533645722
1999-12-29,feather river,upper feather lfc,interpolated,interpolated,max,5.621637667779911
1999-12-29,feather river,upper feather lfc,interpolated,interpolated,min,5.760869638932398
1999-12-30,feather river,upper feather lfc,interpolated,interpolated,mean,5.744938417984081
1999-12-30,feather river,upper feather lfc,interpolated,interpolated,max,5.395915742021808
1999-12-30,feather river,upper feather lfc,interpolated,interpolated,min,5.561193620370638
1999-12-31,feather river,upper feather lfc,interpolated,interpolated,mean,5.745381160263266
1999-12-31,feather river,upper feather lfc,interpolated,interpolated,max,5.396458928291002
1999-12-31,feather river,upper feather lfc,interpolated,interpolated,min,5.561606025745481
2000-01-01,feather river,upper feather lfc,interpolated,interpolated,mean,5.853911331512863
2000-01-01,feather river,upper feather lfc,interpolated,interpolated,max,5.3970021145601965
2000-01-01,feather river,upper feather lfc,interpolated,interpolated,min,5.762106855056928
2000-01-02,feather river,upper feather lfc,interpolated,interpolated,mean,5.422004357910397
2000-01-02,feather river,upper feather lfc,interpolated,interpolated,max,4.945015076774796
2000-01-02,feather river,upper feather lfc,interpolated,interpolated,min,5.362342412558563
2000-01-03,feather river,upper feather lfc,interpolated,interpolated,mean,5.638621958130407
2000-01-03,feather river,upper feather lfc,interpolated,interpolated,max,5.398088487098585
2000-01-03,feather river,upper feather lfc,interpolated,interpolated,min,5.362754817933407
2000-01-04,feather river,upper feather lfc,interpolated,interpolated,mean,5.747152129380003
2000-01-04,feather river,upper feather lfc,interpolated,interpolated,max,5.398631673367779
2000-01-04,feather river,upper feather lfc,interpolated,interpolated,min,5.563255647244854
2000-01-05,feather river,upper feather lfc,interpolated,interpolated,mean,5.531420013718362
2000-01-05,feather river,upper feather lfc,interpolated,interpolated,max,5.172909747609676
2000-01-05,feather river,upper feather lfc,interpolated,interpolated,min,5.363579628683095
2000-01-06,feather river,upper feather lfc,interpolated,interpolated,mean,5.423775327027135
2000-01-06,feather river,upper feather lfc,interpolated,interpolated,max,5.17345293387887
2000-01-06,feather river,upper feather lfc,interpolated,interpolated,min,5.163903610121333
2000-01-07,feather river,upper feather lfc,interpolated,interpolated,mean,5.640392927247145
2000-01-07,feather river,upper feather lfc,interpolated,interpolated,max,5.400261232175362
2000-01-07,feather river,upper feather lfc,interpolated,interpolated,min,5.36440443943278
2000-01-08,feather river,upper feather lfc,interpolated,interpolated,mean,5.9650979564375675
2000-01-08,feather river,upper feather lfc,interpolated,interpolated,max,5.627069530471854
2000-01-08,feather river,upper feather lfc,interpolated,interpolated,min,5.7649936926808305
2000-01-09,feather river,upper feather lfc,interpolated,interpolated,mean,5.965540698716753
2000-01-09,feather river,upper feather lfc,interpolated,interpolated,max,5.627612716741048
2000-01-09,feather river,upper feather lfc,interpolated,interpolated,min,5.765406098055674
2000-01-10,feather river,upper feather lfc,interpolated,interpolated,mean,6.614508014818414
2000-01-10,feather river,upper feather lfc,interpolated,interpolated,max,6.306951239092135
2000-01-10,feather river,upper feather lfc,interpolated,interpolated,min,6.3660837752403285
2000-01-11,feather river,upper feather lfc,interpolated,interpolated,mean,6.939213044008836
2000-01-11,feather river,upper feather lfc,interpolated,interpolated,max,6.307494425361329
2000-01-11,feather river,upper feather lfc,interpolated,interpolated,min,6.966761452424983
2000-01-12,feather river,upper feather lfc,interpolated,interpolated,mean,6.615393499376784
2000-01-12,feather river,upper feather lfc,interpolated,interpolated,max,6.081772499603226
2000-01-12,feather river,upper feather lfc,interpolated,interpolated,min,6.566997009926618
2000-01-13,feather river,upper feather lfc,interpolated,interpolated,mean,6.507748812685556
2000-01-13,feather river,upper feather lfc,interpolated,interpolated,max,6.0823156858724206
2000-01-13,feather river,upper feather lfc,interpolated,interpolated,min,6.367320991364858
2000-01-14,feather river,upper feather lfc,interpolated,interpolated,mean,6.724366412905566
2000-01-14,feather river,upper feather lfc,interpolated,interpolated,max,6.309123984168912
2000-01-14,feather river,upper feather lfc,interpolated,interpolated,min,6.567821820676305
2000-01-15,feather river,upper feather lfc,interpolated,interpolated,mean,6.940984013125576
2000-01-15,feather river,upper feather lfc,interpolated,interpolated,max,6.309667170438106
2000-01-15,feather river,upper feather lfc,interpolated,interpolated,min,6.968411073924356
2000-01-16,feather river,upper feather lfc,interpolated,interpolated,mean,7.049514184375173
2000-01-16,feather river,upper feather lfc,interpolated,interpolated,max,6.762740580761896
2000-01-16,feather river,upper feather lfc,interpolated,interpolated,min,6.768735055362595
2000-01-17,feather river,upper feather lfc,interpolated,interpolated,mean,6.509519781802293
2000-01-17,feather river,upper feather lfc,interpolated,interpolated,max,5.858223318921899
2000-01-17,feather river,upper feather lfc,interpolated,interpolated,min,6.5690590368008355
2000-01-18,feather river,upper feather lfc,interpolated,interpolated,mean,6.94231223996313
2000-01-18,feather river,upper feather lfc,interpolated,interpolated,max,6.537561841272987
2000-01-18,feather river,upper feather lfc,interpolated,interpolated,min,6.7695598661122816
2000-01-19,feather river,upper feather lfc,interpolated,interpolated,mean,7.375104698123966
2000-01-19,feather river,upper feather lfc,interpolated,interpolated,max,6.9906352515967765
2000-01-19,feather river,upper feather lfc,interpolated,interpolated,min,7.170149119360333
2000-01-20,feather river,upper feather lfc,interpolated,interpolated,mean,7.37554744040315
2000-01-20,feather river,upper feather lfc,interpolated,interpolated,max,6.991178437865971
2000-01-20,feather river,upper feather lfc,interpolated,interpolated,min,7.1705615247351755
2000-01-21,feather river,upper feather lfc,interpolated,interpolated,mean,7.051727895771097
2000-01-21,feather river,upper feather lfc,interpolated,interpolated,max,6.539191400080569
2000-01-21,feather river,upper feather lfc,interpolated,interpolated,min,6.970885506173415
