date,stream,site_group,gage_agency,gage_number,statistic,value
2010-12-24,feather river,upper feather hfc,interpolated,interpolated,mean,10.411477013024639
2010-12-24,feather river,upper feather hfc,interpolated,interpolated,max,11.107976963889207
2010-12-24,feather river,upper feather hfc,interpolated,interpolated,min,10.666212977255814
2010-12-25,feather river,upper feather hfc,interpolated,interpolated,mean,10.204806655039413
2010-12-25,feather river,upper feather hfc,interpolated,interpolated,max,10.974335945467097
2010-12-25,feather river,upper feather hfc,interpolated,interpolated,min,10.375369670006016
2010-12-26,feather river,upper feather hfc,interpolated,interpolated,mean,10.307475583591096
2010-12-26,feather river,upper feather hfc,interpolated,interpolated,max,10.974111109513458
2010-12-26,feather river,upper feather hfc,interpolated,interpolated,min,10.592992736670748
2010-12-27,feather river,upper feather hfc,interpolated,interpolated,mean,10.20391832111817
2010-12-27,feather river,upper feather hfc,interpolated,interpolated,max,10.907178182325584
2010-12-27,feather river,upper feather hfc,interpolated,interpolated,min,10.447425536253673
2010-12-28,feather river,upper feather hfc,interpolated,interpolated,mean,10.44407137701959
2010-12-28,feather river,upper feather hfc,interpolated,interpolated,max,11.17378571130889
2010-12-28,feather river,upper feather hfc,interpolated,interpolated,min,10.665048602918407
2010-12-29,feather river,upper feather hfc,interpolated,interpolated,mean,10.271772050871798
2010-12-29,feather river,upper feather hfc,interpolated,interpolated,max,11.306977057823726
2010-12-29,feather river,upper feather hfc,interpolated,interpolated,min,10.156291135419522
2010-12-30,feather river,upper feather hfc,interpolated,interpolated,mean,9.308938992463013
2010-12-30,feather river,upper feather hfc,interpolated,interpolated,max,10.2394227621223
2010-12-30,feather river,upper feather hfc,interpolated,interpolated,min,9.284343400838829
2010-12-31,feather river,upper feather hfc,interpolated,interpolated,mean,8.621074188753704
2010-12-31,feather river,upper feather hfc,interpolated,interpolated,max,9.43870083135782
2010-12-31,feather river,upper feather hfc,interpolated,interpolated,min,8.702947879923581
2011-01-01,feather river,upper feather hfc,interpolated,interpolated,mean,8.792485180980256
2011-01-01,feather river,upper feather hfc,interpolated,interpolated,max,9.571892177872657
2011-01-01,feather river,upper feather hfc,interpolated,interpolated,min,8.920570946588315
2011-01-02,feather river,upper feather hfc,interpolated,interpolated,mean,9.376348555256023
2011-01-02,feather river,upper feather hfc,interpolated,interpolated,max,10.238748254261385
2011-01-02,feather river,upper feather hfc,interpolated,interpolated,min,9.428746226918495
2011-01-03,feather river,upper feather hfc,interpolated,interpolated,mean,9.032194069921058
2011-01-03,feather river,upper feather hfc,interpolated,interpolated,max,9.9716910533708
2011-01-03,feather river,upper feather hfc,interpolated,interpolated,min,8.992626812835972
2011-01-04,feather river,upper feather hfc,interpolated,interpolated,mean,8.550555457236355
2011-01-04,feather river,upper feather hfc,interpolated,interpolated,max,9.504509578777505
2011-01-04,feather river,upper feather hfc,interpolated,interpolated,min,8.483869345337089
2011-01-05,feather river,upper feather hfc,interpolated,interpolated,mean,8.343885099251127
2011-01-05,feather river,upper feather hfc,interpolated,interpolated,max,9.370868560355394
2011-01-05,feather river,upper feather hfc,interpolated,interpolated,min,8.19302603808729
2011-01-06,feather river,upper feather hfc,interpolated,interpolated,mean,8.240327836778203
2011-01-06,feather river,upper feather hfc,interpolated,interpolated,max,9.23722754193328
2011-01-06,feather river,upper feather hfc,interpolated,interpolated,min,8.120096891086575
2011-01-07,feather river,upper feather hfc,interpolated,interpolated,mean,8.274254701655018
2011-01-07,feather river,upper feather hfc,interpolated,interpolated,max,9.036878432276932
2011-01-07,feather river,upper feather hfc,interpolated,interpolated,min,8.41035801116767
2011-01-08,feather river,upper feather hfc,interpolated,interpolated,mean,8.273810534694396
2011-01-08,feather river,upper feather hfc,interpolated,interpolated,max,8.903237413854821
2011-01-08,feather river,upper feather hfc,interpolated,interpolated,min,8.555343024416041
2011-01-09,feather river,upper feather hfc,interpolated,interpolated,mean,7.9983981130343
2011-01-09,feather river,upper feather hfc,interpolated,interpolated,max,9.103136851603892
2011-01-09,feather river,upper feather hfc,interpolated,interpolated,min,7.75603334325171
2011-01-10,feather river,upper feather hfc,interpolated,interpolated,mean,7.37927537299986
2011-01-10,feather river,upper feather hfc,interpolated,interpolated,max,8.435831103307887
2011-01-10,feather river,upper feather hfc,interpolated,interpolated,min,7.174637822336463
2011-01-11,feather river,upper feather hfc,interpolated,interpolated,mean,7.653799460738716
2011-01-11,feather river,upper feather hfc,interpolated,interpolated,max,8.702438632291194
2011-01-11,feather river,upper feather hfc,interpolated,interpolated,min,7.464898942417559
2011-01-12,feather river,upper feather hfc,interpolated,interpolated,mean,8.753228312575999
2011-01-12,feather river,upper feather hfc,interpolated,interpolated,max,9.902959438553815
2011-01-12,feather river,upper feather hfc,interpolated,interpolated,min,8.48154059666227
2011-01-13,feather river,upper feather hfc,interpolated,interpolated,mean,9.096494463989721
2011-01-13,feather river,upper feather hfc,interpolated,interpolated,max,10.102858876302886
2011-01-13,feather river,upper feather hfc,interpolated,interpolated,min,8.989715876992452
2011-01-14,feather river,upper feather hfc,interpolated,interpolated,mean,9.542873710915748
2011-01-14,feather river,upper feather hfc,interpolated,interpolated,max,10.569590678988904
2011-01-14,feather river,upper feather hfc,interpolated,interpolated,min,9.42525310390627
2011-01-15,feather river,upper feather hfc,interpolated,interpolated,mean,9.748655734979735
2011-01-15,feather river,upper feather hfc,interpolated,interpolated,max,10.769490116737975
2011-01-15,feather river,upper feather hfc,interpolated,interpolated,min,9.642876170571004
2011-01-16,feather river,upper feather hfc,interpolated,interpolated,mean,10.126292918230893
2011-01-16,feather river,upper feather hfc,interpolated,interpolated,max,11.102805736955519
2011-01-16,feather river,upper feather hfc,interpolated,interpolated,min,10.078413397484823
2011-01-17,feather river,upper feather hfc,interpolated,interpolated,mean,10.366445974132315
2011-01-17,feather river,upper feather hfc,interpolated,interpolated,max,11.169288992236117
2011-01-17,feather river,upper feather hfc,interpolated,interpolated,min,10.51395062439864
2011-01-18,feather river,upper feather hfc,interpolated,interpolated,mean,9.781694265935307
2011-01-18,feather river,upper feather hfc,interpolated,interpolated,max,10.768815608877059
2011-01-18,feather river,upper feather hfc,interpolated,interpolated,min,9.714640943234308
2011-01-19,feather river,upper feather hfc,interpolated,interpolated,mean,9.57502390795008
2011-01-19,feather river,upper feather hfc,interpolated,interpolated,max,10.635174590454948
2011-01-19,feather river,upper feather hfc,interpolated,interpolated,min,9.42379763598451
2011-01-20,feather river,upper feather hfc,interpolated,interpolated,mean,9.196498390777682
2011-01-20,feather river,upper feather hfc,interpolated,interpolated,max,10.301409298330126
2011-01-20,feather river,upper feather hfc,interpolated,interpolated,min,8.987678221901987
2011-01-21,feather river,upper feather hfc,interpolated,interpolated,mean,9.26479628749193
2011-01-21,feather river,upper feather hfc,interpolated,interpolated,max,10.501308736079196
2011-01-21,feather river,upper feather hfc,interpolated,interpolated,min,8.914749074901273
2011-01-22,feather river,upper feather hfc,interpolated,interpolated,mean,9.676804502580524
2011-01-22,feather river,upper feather hfc,interpolated,interpolated,max,10.901332447530978
2011-01-22,feather river,upper feather hfc,interpolated,interpolated,min,9.350286301815093
2011-01-23,feather river,upper feather hfc,interpolated,interpolated,mean,9.538876208270164
2011-01-23,feather river,upper feather hfc,interpolated,interpolated,max,10.634275246640392
2011-01-23,feather river,upper feather hfc,interpolated,interpolated,min,9.349995208230741
2011-01-24,feather river,upper feather hfc,interpolated,interpolated,mean,9.50406100947211
2011-01-24,feather river,upper feather hfc,interpolated,interpolated,max,10.70075850192099
2011-01-24,feather river,upper feather hfc,interpolated,interpolated,min,9.204428007813664
2011-01-25,feather river,upper feather hfc,interpolated,interpolated,mean,9.606729938023792
2011-01-25,feather river,upper feather hfc,interpolated,interpolated,max,10.833949848435825
2011-01-25,feather river,upper feather hfc,interpolated,interpolated,min,9.276774967645672
2011-01-26,feather river,upper feather hfc,interpolated,interpolated,mean,9.503172675550868
2011-01-26,feather river,upper feather hfc,interpolated,interpolated,max,10.56689264754524
2011-01-26,feather river,upper feather hfc,interpolated,interpolated,min,9.349121927477682
2011-01-27,feather river,upper feather hfc,interpolated,interpolated,mean,9.537099540427683
2011-01-27,feather river,upper feather hfc,interpolated,interpolated,max,10.833500176528549
2011-01-27,feather river,upper feather hfc,interpolated,interpolated,min,9.130916673644245
2011-01-28,feather river,upper feather hfc,interpolated,interpolated,mean,9.330429182442455
2011-01-28,feather river,upper feather hfc,interpolated,interpolated,max,10.499734884403725
2011-01-28,feather river,upper feather hfc,interpolated,interpolated,min,9.057987526643533
2011-01-29,feather river,upper feather hfc,interpolated,interpolated,mean,9.05501676078236
2011-01-29,feather river,upper feather hfc,interpolated,interpolated,max,9.83242913610772
2011-01-29,feather river,upper feather hfc,interpolated,interpolated,min,9.202972539891903
2011-01-30,feather river,upper feather hfc,interpolated,interpolated,mean,9.467024975870952
2011-01-30,feather river,upper feather hfc,interpolated,interpolated,max,10.49928521249645
2011-01-30,feather river,upper feather hfc,interpolated,interpolated,min,9.347957553140276
2011-01-31,feather river,upper feather hfc,interpolated,interpolated,mean,9.088499458698553
2011-01-31,feather river,upper feather hfc,interpolated,interpolated,max,10.298936102840102
2011-01-31,feather river,upper feather hfc,interpolated,interpolated,min,8.766562032225028
2011-02-01,feather river,upper feather hfc,interpolated,interpolated,mean,8.98494219622563
2011-02-01,feather river,upper feather hfc,interpolated,interpolated,max,10.232003175652224
2011-02-01,feather river,upper feather hfc,interpolated,interpolated,min,8.620994831807952
2011-02-02,feather river,upper feather hfc,interpolated,interpolated,mean,8.36581945619119
2011-02-02,feather river,upper feather hfc,interpolated,interpolated,max,9.698113609824695
2011-02-02,feather river,upper feather hfc,interpolated,interpolated,min,7.894323204059982
2011-02-03,feather river,upper feather hfc,interpolated,interpolated,mean,8.537230448417741
2011-02-03,feather river,upper feather hfc,interpolated,interpolated,max,10.031429230042239
2011-02-03,feather river,upper feather hfc,interpolated,interpolated,min,7.894032110475631
2011-02-04,feather river,upper feather hfc,interpolated,interpolated,mean,9.052351759018638
2011-02-04,feather river,upper feather hfc,interpolated,interpolated,max,10.498161032728255
2011-02-04,feather river,upper feather hfc,interpolated,interpolated,min,8.474845444222172
2011-02-05,feather river,upper feather hfc,interpolated,interpolated,mean,9.77369926064414
2011-02-05,feather river,upper feather hfc,interpolated,interpolated,max,11.231725200351221
2011-02-05,feather river,upper feather hfc,interpolated,interpolated,min,9.200934884801438
2011-02-06,feather river,upper feather hfc,interpolated,interpolated,mean,10.116965412057864
2011-02-06,feather river,upper feather hfc,interpolated,interpolated,max,11.498332729334528
2011-02-06,feather river,upper feather hfc,interpolated,interpolated,min,9.636472111715257
2011-02-07,feather river,upper feather hfc,interpolated,interpolated,mean,10.116521245097244
